Customer,CustomerId,CustomerNo,Description,Total_Amount_Excl_VAT,Unit_Price,PCToBCExchangeRate,Quantity,Rackpeople Markup,Rackpeople Markup Unit Price,Rackpeople Markup Total Price,Rackpeople Markup Diff
AVS Danmark,34d6ec56-89ce-45f6-8bc8-01424de6a4c7,79293210,Backup - Backup-Standard -Det nordlige Europa - ,17.41,0.04,6.70125,54.88,22.00,0.31,17.09,3.16
AVS Danmark,34d6ec56-89ce-45f6-8bc8-01424de6a4c7,79293210,IP-adresser - IP-adresser-Basic IPv4 - ,20.44,0.00,6.70125,720.00,22.00,0.03,20.01,3.66
AVS Danmark,34d6ec56-89ce-45f6-8bc8-01424de6a4c7,79293210,Filer - Filer - LRS - Azure-plannew ,0.08,0.00,6.70125,12.98,22.00,0.01,0.14,0.08
AVS Danmark,34d6ec56-89ce-45f6-8bc8-01424de6a4c7,79293210,VPN Gateway - VPN Gateway-VpnGw1  - Azure-plannew ,974.03,0.19,6.70125,720.00,22.00,1.32,950.65,171.43
AVS Danmark,34d6ec56-89ce-45f6-8bc8-01424de6a4c7,79293210,Exchange Online (Plan 1) - Exchange Online (Plan 1) - cycleCharge  9/28/2024 12:00:00 AM - 10/27/2024 12:00:00 AM  G061650772   ,111.6,22.32,1,4.00,25.00,27.90,111.60,22.32
AVS Danmark,34d6ec56-89ce-45f6-8bc8-01424de6a4c7,79293210,Rtn Preference: MGN - Rtn Preference: MGN - ,0,0.09,6.70125,0.69,22.00,0.00,0.00,0.00
AVS Danmark,34d6ec56-89ce-45f6-8bc8-01424de6a4c7,79293210,Microsoft Intune Plan 1 - Microsoft Intune Plan 1 - cycleCharge  9/1/2024 12:00:00 AM - 9/30/2024 12:00:00 AM  G061650772   ,55.9,44.72,1,1.00,25.00,55.90,55.90,11.18
AVS Danmark,34d6ec56-89ce-45f6-8bc8-01424de6a4c7,79293210,Backup - Backup-Server i det lokale miljø -Det ,68.85,10.00,6.70125,0.97,22.00,69.49,67.25,12.17
AVS Danmark,34d6ec56-89ce-45f6-8bc8-01424de6a4c7,79293210,Microsoft 365 Business Premium - Microsoft 365 Business Premium - cycleCharge  9/28/2024 12:00:00 AM - 10/27/2024 12:00:00 AM  G061650772   ,2766.6,122.96,1,18.00,25.00,153.70,2766.60,553.32
AVS Danmark,34d6ec56-89ce-45f6-8bc8-01424de6a4c7,79293210,Blob Storage - Blob Storage - Varm LRS - Det ,0,0.00,6.70125,0.02,22.00,0.03,0.00,0.00
AVS Danmark,34d6ec56-89ce-45f6-8bc8-01424de6a4c7,79293210,Båndbredde mellem områder - Båndbredde mellem ,0,0.02,6.70125,0.00,22.00,0.14,0.00,0.00
AVS Danmark,34d6ec56-89ce-45f6-8bc8-01424de6a4c7,79293210,Exchange Online (Plan 2) - Exchange Online (Plan 2) - cycleCharge  9/1/2024 12:00:00 AM - 9/30/2024 12:00:00 AM  G061650772   ,55.9,44.72,1,1.00,25.00,55.90,55.90,11.18
AVS Danmark,34d6ec56-89ce-45f6-8bc8-01424de6a4c7,79293210,Microsoft Defender for Office 365 (Plan 1) - Microsoft Defender for Office 365 (Plan 1) - cycleCharge  9/28/2024 12:00:00 AM - 10/27/2024 12:00:00 AM  G061650772   ,280,11.20,1,20.00,25.00,14.00,280.00,56.00
AVS Danmark,34d6ec56-89ce-45f6-8bc8-01424de6a4c7,79293210,Filer - Filer - LRS - Azure-plannew ,1.41,0.02,6.70125,13.35,22.00,0.10,1.39,0.26
AVS Danmark,34d6ec56-89ce-45f6-8bc8-01424de6a4c7,79293210,Backup - Backup-Standard -Det vestlige Europa - ,542.88,0.04,6.70125,1702.01,22.00,0.31,529.88,95.58
AVS Danmark,34d6ec56-89ce-45f6-8bc8-01424de6a4c7,79293210,Tables - Tables - GRS - Azure-plannew ,0,0.00,6.70125,0.87,22.00,0.00,0.00,0.00
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,IP Addresses - IP Addresses - Basic IPv4 - Azure ,40.95,0.00,6.70125,1440.00,0.00,0.02,32.81,0.05
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,Bandwidth Inter-Region - Bandwidth Inter-Region - ,6.61,0.02,6.70125,46.64,0.00,0.11,5.31,0.02
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,Standard Page Blob - Standard Page Blob - LRS - ,0.08,0.00,6.70125,53.26,0.00,0.00,0.11,0.05
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,Virtual Machines Dv2 Series - Virtual Machines Dv2 ,657.05,0.07,6.70125,1359.14,0.00,0.39,525.66,0.02
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,Standard Page Blob - Standard Page Blob - LRS - ,0,0.00,6.70125,26.31,0.00,0.00,0.05,0.05
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,Tables - Tables - LRS - Azure plannew ,0,0.05,6.70125,0.01,0.00,0.26,0.00,0.00
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,Windows Server - Windows Server - 1 vCPU VM - ,235.71,0.05,6.70125,719.78,0.00,0.26,188.60,0.03
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,General Block Blob - General Block Blob - LRS - ,0,0.00,6.70125,0.00,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,Rtn Preference: MGN - Rtn Preference: MGN - Azure ,0,0.00,6.70125,0.07,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,IP Addresses - IP Addresses - Standard IPv4 - ,384.48,0.01,6.70125,10800.00,0.00,0.03,307.59,0.01
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,Rtn Preference: MGN - Rtn Preference: MGN - Azure ,0,0.09,6.70125,69.39,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,Standard HDD Managed Disks - Standard HDD Managed ,0.5,0.05,6.70125,1.55,0.00,0.28,0.44,0.04
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,Load Balancer - Load Balancer - Azure plannew ,4.01,0.01,6.70125,113.82,0.00,0.03,3.24,0.03
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,Standard SSD Managed Disks - Standard SSD Managed ,34.18,4.80,6.70125,1.00,0.00,27.34,27.34,0.00
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,Virtual Machines BS Series - Virtual Machines BS ,122.96,0.02,6.70125,720.00,0.00,0.14,98.43,0.06
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,Premium SSD Managed Disks - Premium SSD Managed ,123.96,5.81,6.70125,3.00,0.00,33.08,99.24,0.07
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,Azure App Service Free Plan - Azure App Service ,0,0.00,6.70125,0.97,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,Standard SSD Managed Disks - Standard SSD Managed ,51.26,2.40,6.70125,3.00,0.00,13.67,41.01,0.00
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,General Block Blob - General Block Blob - LRS - ,1.16,0.00,6.70125,463.38,0.00,0.00,0.95,0.02
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,Backup - Backup - Azure VM - EU West - Azure ,34.43,10.00,6.70125,0.48,0.00,56.96,27.56,0.02
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,Virtual Machines Dv2 Series - Virtual Machines Dv2 ,38.11,0.27,6.70125,19.72,0.00,1.55,30.55,0.06
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,Load Balancer - Load Balancer - Azure plannew ,256.31,0.03,6.70125,1440.00,0.00,0.14,205.06,0.01
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,IP Addresses - IP Addresses - Basic IPv4 - Azure ,55.28,0.00,6.70125,2160.00,0.00,0.02,44.29,0.07
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,Backup - Backup - Standard - EU West - Azure ,1.25,0.04,6.70125,3.96,0.00,0.26,1.01,0.01
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,Standard Page Blob - Standard Page Blob - LRS - ,0,0.05,6.70125,0.03,0.00,0.26,0.01,0.01
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,Standard HDD Managed Disks - Standard HDD Managed ,4.01,0.00,6.70125,1145.86,0.00,0.00,3.26,0.05
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,Standard HDD Managed Disks - Standard HDD Managed ,2.51,0.05,6.70125,7.14,0.00,0.28,2.03,0.02
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,Standard HDD Managed Disks - Standard HDD Managed ,64.24,3.01,6.70125,3.00,0.00,17.13,51.41,0.02
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,General Block Blob - General Block Blob - LRS - ,0,0.00,6.70125,0.24,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,Microsoft Entra Domain Services - Microsoft Entra ,768.71,0.15,6.70125,719.80,0.00,0.85,615.00,0.03
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,VPN Gateway - VPN Gateway - Basic - Azure plannew ,184.53,0.04,6.70125,720.00,0.00,0.21,147.64,0.02
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0,0.05,6.70125,5.00,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,Standard HDD Managed Disks - Standard HDD Managed ,65.59,1.54,6.70125,6.00,0.00,8.75,52.50,0.03
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,Virtual Machines RI - Virtual Machines RI - Azure ,0,0.00,6.70125,2940.45,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,Premium SSD Managed Disks - Premium SSD Managed ,573.45,80.54,6.70125,1.00,0.00,458.76,458.80,0.04
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,Standard SSD Managed Disks - Standard SSD Managed ,25.79,0.00,6.70125,1817.15,0.00,0.01,20.70,0.07
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,Load Balancer - Load Balancer - Azure plannew ,563.9,0.01,6.70125,7920.00,0.00,0.06,451.13,0.01
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,Bandwidth Inter-Region - Bandwidth Inter-Region - ,2.76,0.05,6.70125,7.96,0.00,0.28,2.27,0.06
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,Virtual Machines DSv2 Series - Reserved VM ,2620.52,78.21,6.70125,4.00,0.00,524.10,2096.42,0.02
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,Tables - Tables - LRS - Azure plannew ,0,0.00,6.70125,3.56,0.00,0.00,0.01,0.01
SBC-Teams GoWingu,0b409563-744e-405d-802d-401e1ad470ef,99999006,General Block Blob - General Block Blob - LRS - ,0,0.00,6.70125,0.00,0.00,0.00,0.00,0.00
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Log Analytics - Log Analytics - Pay-as-you-go - EU ,303.48,2.99,6.70125,14.26,0.00,17.03,242.81,0.03
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Files - Files - LRS - Azure plan - RackPeople ,2.18,0.06,6.70125,5.26,0.00,0.34,1.80,0.06
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Blob Storage - Blob Storage - Hot LRS - EU West - ,18.84,0.00,6.70125,617.32,0.00,0.02,15.12,0.05
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,General Block Blob - General Block Blob - LRS - ,0.33,0.00,6.70125,155.11,0.00,0.00,0.32,0.06
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Key Vault - Key Vault - Premium - Azure plan - ,2,0.03,6.70125,9.54,0.00,0.17,1.63,0.03
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,SQL Database Single Basic - SQL Database Single ,171.88,0.16,6.70125,150.00,0.00,0.92,137.56,0.06
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Queues - Queues - LRS - Azure plan - RackPeople ,0,0.00,6.70125,5.48,0.00,0.00,0.01,0.01
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Power BI Premium Per User - Power BI Premium Per User - cycleCharge  9/24/2024 12:00:00 AM - 10/23/2024 12:00:00 AM  G061650772   ,558.8,111.76,1,4.00,25.00,139.70,558.80,111.76
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Process Automation - Process Automation - Basic - ,0,0.00,6.70125,1.48,0.00,0.00,0.00,0.00
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Functions - Functions - Azure plan - RackPeople ,0,0.00,6.70125,400000.00,0.00,0.00,0.00,0.00
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Functions - Functions - Azure plan - RackPeople ,42.46,0.00,6.70125,373520.88,0.00,0.00,34.04,0.07
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Files - Files - LRS - Azure plan - RackPeople ,0.5,0.00,6.70125,51.68,0.00,0.01,0.44,0.04
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Tables - Tables - LRS - Azure plan - RackPeople ,0,0.00,6.70125,1.10,0.00,0.00,0.00,0.00
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0,0.05,6.70125,0.02,0.00,0.00,0.00,0.00
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Rtn Preference: MGN - Rtn Preference: MGN - Azure ,0,0.09,6.70125,21.41,0.00,0.00,0.00,0.00
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Sentinel - Sentinel - Pay-as-you-go - EU West - ,94.06,5.59,6.70125,2.37,0.00,31.84,75.32,0.07
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Log Analytics - Log Analytics - Pay-as-you-go - EU ,0,2.99,6.70125,5.00,0.00,0.00,0.00,0.00
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Service Bus - Service Bus - Standard - Azure plan ,0,0.80,6.70125,0.00,0.00,0.00,0.00,0.00
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,RADIUS 2019 Server - Wireless Authentication NPS - ,218.5,0.24,1,719.95,0.00,0.24,174.80,0.00
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Queues v2 - Queues v2 - LRS - EU West - Azure plan ,0,0.00,6.70125,0.10,0.00,0.02,0.00,0.00
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Service Bus - Service Bus - Hybrid Connections - ,205.48,0.01,6.70125,2153.79,0.00,0.08,164.39,0.01
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Premium SSD Managed Disks - Premium SSD Managed ,41.29,5.81,6.70125,1.00,0.00,33.08,33.08,0.05
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Files - Files - LRS - Azure plan - RackPeople ,0.25,0.00,6.70125,29.88,0.00,0.01,0.26,0.06
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,IP Addresses - IP Addresses - Standard IPv4 - ,76.89,0.01,6.70125,2160.00,0.00,0.03,61.52,0.01
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Teams Premium Introductory Pricing - Microsoft Teams Premium Introductory Pricing - renew  9/1/2024 12:00:00 AM - 9/30/2024 12:00:00 AM  G061650772   ,117.36,46.94,1,2.00,25.00,58.68,117.35,23.47
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Queues v2 - Queues v2 - LRS - EU West - Azure plan ,1.93,0.00,6.70125,69.28,0.00,0.02,1.58,0.04
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Virtual Machines BS Series Windows - Virtual ,286.98,0.06,6.70125,719.95,0.00,0.32,229.65,0.07
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Azure App Service Free Plan - Azure App Service ,0,0.00,6.70125,16.88,0.00,0.00,0.00,0.00
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Sentinel - Sentinel - Free Benefit - M365 Defender ,0,0.00,6.70125,1.20,0.00,0.00,0.00,0.00
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Blob Storage - Blob Storage - Hot LRS - EU West - ,9.46,0.00,6.70125,309.43,0.00,0.02,7.58,0.01
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Microsoft Teams Rooms Pro - Microsoft Teams Rooms Pro - cycleCharge  9/1/2024 12:00:00 AM - 9/30/2024 12:00:00 AM  G061650772   ,1397,223.52,1,5.00,25.00,279.40,1397.00,279.40
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Log Analytics - Log Analytics - Pay-as-you-go - EU ,0,2.76,6.70125,5.00,0.00,0.00,0.00,0.00
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Azure App Service Premium v2 Plan - Azure App ,1025.29,0.20,6.70125,720.00,0.00,1.14,820.23,0.00
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Service Bus - Service Bus - Hybrid Connections - ,0,1.00,6.70125,0.57,0.00,0.00,0.00,0.00
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,General Block Blob - General Block Blob - LRS - ,0,0.00,6.70125,5.80,0.00,0.00,0.01,0.01
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Files - Files - LRS - Azure plan - RackPeople ,4.76,0.02,6.70125,44.79,0.00,0.09,3.83,0.02
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Tables - Tables - LRS - Azure plan - RackPeople ,6.61,0.05,6.70125,20.82,0.00,0.26,5.34,0.05
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Blob Storage - Blob Storage - Hot LRS - EU West - ,29.73,0.05,6.70125,77.38,0.00,0.31,23.80,0.02
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Tables - Tables - LRS - Azure plan - RackPeople ,0,0.00,6.70125,8.11,0.00,0.00,0.02,0.02
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Tables - Tables - LRS - Azure plan - RackPeople ,0,0.00,6.70125,26.80,0.00,0.00,0.05,0.05
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Azure App Service Free Plan - Azure App Service ,0,0.00,6.70125,10.00,0.00,0.00,0.00,0.00
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Tables - Tables - LRS - Azure plan - RackPeople ,0,0.00,6.70125,0.85,0.00,0.00,0.00,0.00
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Standard SSD Managed Disks - Standard SSD Managed ,68.35,9.60,6.70125,1.00,0.00,54.68,54.69,0.01
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Virtual Machines BS Series - Virtual Machines BS ,246.01,0.05,6.70125,719.98,0.00,0.27,196.85,0.04
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,SQL Database Single Standard - SQL Database Single ,103.28,0.48,6.70125,30.00,0.00,2.76,82.69,0.07
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Visio Plan 2 - Visio Plan 2 - cycleCharge 9/1/2024 12:00:00 AM - 9/30/2024 12:00:00 AM  G061650772   ,1048,83.84,1,10.00,25.00,104.80,1048.00,209.60
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Premium SSD Managed Disks - Premium SSD Managed ,154.29,21.68,6.70125,1.00,0.00,123.49,123.50,0.07
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Azure App Service Standard Plan - Azure App ,3075.86,0.10,6.70125,4320.00,0.00,0.57,2460.70,0.01
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Blob Storage - Blob Storage - Hot LRS - EU West - ,0,0.05,6.70125,0.02,0.00,0.31,0.01,0.01
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Windows 365 Business - Windows 365 Business 2 vCPU; 4 GB; 64 GB - cycleCharge  9/10/2024 12:00:00 AM - 10/9/2024 12:00:00 AM  G061650772   ,230.84,184.67,1,1.00,25.00,230.84,230.84,46.17
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,RADIUS Server - FreeRADIUS and daloRADIUS - Cloud ,323.99,0.36,1,719.98,0.00,0.36,259.19,0.00
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,General Block Blob - General Block Blob - LRS - ,2.59,0.00,6.70125,1020.97,0.00,0.00,2.09,0.02
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,General Block Blob - General Block Blob - LRS - ,0.08,0.02,6.70125,0.50,0.00,0.14,0.07,0.01
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0,0.02,6.70125,0.00,0.00,0.11,0.00,0.00
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Log Analytics - Log Analytics - Pay-as-you-go - EU ,48.24,2.76,6.70125,2.46,0.00,15.72,38.60,0.01
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Functions - Functions - Azure plan - RackPeople ,0,0.00,6.70125,66872.00,0.00,0.00,0.00,0.00
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Azure App Service Basic Plan - Azure App Service ,384.48,0.08,6.70125,720.00,0.00,0.43,307.59,0.01
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Queues - Queues - LRS - Azure plan - RackPeople ,0.16,0.00,6.70125,76.77,0.00,0.00,0.16,0.03
RackPeople ApS,74df0893-eb0e-4e6e-a68a-c5ddf3001c1f,99999003,Dynamics 365 Business Central External Accountant - Dynamics 365 Business Central External Accountant - renew  9/13/2024 12:00:00 AM - 10/12/2024 12:00:00 AM  G061650772   ,0,0.00,1,3.00,25.00,0.00,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,de34bd08-db28-470e-87de-c5a5a40f06e8,64145711,Microsoft Defender for Office 365 (Plan 1) - Microsoft Defender for Office 365 (Plan 1) - cycleCharge  9/1/2024 12:00:00 AM - 9/30/2024 12:00:00 AM  G061650772   ,2198,11.20,1,157.00,25.00,14.00,2198.00,439.60
Norli Liv og Pension Livsforsikring A/S,de34bd08-db28-470e-87de-c5a5a40f06e8,64145711,Logic Apps - Logic Apps - Consumption - Azure ,2.93,0.00,6.70125,16924.00,25.00,0.00,3.01,0.67
Norli Liv og Pension Livsforsikring A/S,de34bd08-db28-470e-87de-c5a5a40f06e8,64145711,Blob Storage - Blob Storage - Hot GRS - EU North - ,0,0.10,6.70125,0.01,25.00,0.71,0.01,0.01
