Customer,CustomerNo,Description,Quantity,Unit Price
Norli Liv og Pension Livsforsikring A/S,64145711,Azure App Service Premium v2 Plan - Azure App ,672.00,979.87
Norli Liv og Pension Livsforsikring A/S,64145711,Standard HDD Managed Disks - Standard HDD Managed ,2.37,26.49
Norli Liv og Pension Livsforsikring A/S,64145711,Blob Storage - Blob Storage - Hot LRS - EU North - ,5.61,0.16
Norli Liv og Pension Livsforsikring A/S,64145711,Blob Storage - Blob Storage - Hot LRS - EU West - ,0.02,0.01
Norli Liv og Pension Livsforsikring A/S,64145711,Files - Files - LRS - new ,5.01,2.19
Norli Liv og Pension Livsforsikring A/S,64145711,Standard HDD Managed Disks - Standard HDD Managed ,0.16,3.46
Norli Liv og Pension Livsforsikring A/S,64145711,Logic Apps Integration Account - Logic Apps ,1.81,3951.10
Norli Liv og Pension Livsforsikring A/S,64145711,Virtual Machines Eav4 Series Windows - Virtual ,671.73,4779.88
Norli Liv og Pension Livsforsikring A/S,64145711,Premium Functions - Premium Functions - EU West - ,3366.27,4147.68
Norli Liv og Pension Livsforsikring A/S,64145711,App Configuration - App Configuration - Free - US ,28.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Rtn Preference: MGN - Rtn Preference: MGN - new ,0.01,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Tables - Tables - LRS - new ,0.04,0.01
Norli Liv og Pension Livsforsikring A/S,64145711,SQL Server Developer Edition - SQL Server ,40.22,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Standard SSD Managed Disks - Standard SSD Managed ,1.00,69.99
Norli Liv og Pension Livsforsikring A/S,64145711,Standard HDD Managed Disks - Standard HDD Managed ,0.16,6.77
Norli Liv og Pension Livsforsikring A/S,64145711,Network Watcher - Network Watcher - new ,3.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Standard Page Blob v2 - Standard Page Blob v2 - ,99.49,0.39
Norli Liv og Pension Livsforsikring A/S,64145711,General Block Blob - General Block Blob - LRS - ,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Blob Storage - Blob Storage - Hot LRS - EU North - ,1.86,0.05
Norli Liv og Pension Livsforsikring A/S,64145711,Files - Files - LRS - new ,40.58,4.44
Norli Liv og Pension Livsforsikring A/S,64145711,Tables - Tables - LRS - new ,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Storage - Bandwidth - Storage - Bandwidth - ,0.37,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Queues - Queues - LRS - new ,0.01,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Files - Files - LRS - new ,20.36,0.22
Norli Liv og Pension Livsforsikring A/S,64145711,Blob Storage - Blob Storage - Hot LRS - EU West - ,0.29,0.11
Norli Liv og Pension Livsforsikring A/S,64145711,Event Grid - Event Grid - new ,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Load Balancer - Load Balancer - new ,672.00,122.48
Norli Liv og Pension Livsforsikring A/S,64145711,Files - Files - LRS - new ,44.73,0.49
Norli Liv og Pension Livsforsikring A/S,64145711,IP Addresses - IP Addresses - Basic IPv4 - new ,777.26,20.40
Norli Liv og Pension Livsforsikring A/S,64145711,Premium SSD Managed Disks - Premium SSD Managed ,1.27,386.46
Norli Liv og Pension Livsforsikring A/S,64145711,Logic Apps - Logic Apps - Consumption - new ,136.00,0.12
Norli Liv og Pension Livsforsikring A/S,64145711,Standard Page Blob v2 - Standard Page Blob v2 - ,264.32,86.72
Norli Liv og Pension Livsforsikring A/S,64145711,Files v2 - Files v2 - Hot GRS - EU West - new ,2.50,0.99
Norli Liv og Pension Livsforsikring A/S,64145711,Logic Apps - Logic Apps - Consumption - new ,0.66,0.58
Norli Liv og Pension Livsforsikring A/S,64145711,Rtn Preference: MGN - Rtn Preference: MGN - new ,100.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,General Block Blob - General Block Blob - GRS - ,0.01,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Blob Storage - Blob Storage - Hot LRS - EU West - ,1.38,0.04
Norli Liv og Pension Livsforsikring A/S,64145711,Tables - Tables - GRS - new ,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Virtual Machines Dv3 Series Windows - Virtual ,61.55,95.13
Norli Liv og Pension Livsforsikring A/S,64145711,Tables - Tables - LRS - new ,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Blob Storage - Blob Storage - Hot RA-GRS - EU West ,0.01,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Files - Files - LRS - new ,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Azure Bastion - Azure Bastion - Basic - new ,1344.00,1861.76
Norli Liv og Pension Livsforsikring A/S,64145711,SQL Server Standard - SQL Server Standard - 1-4 ,671.75,1959.02
Norli Liv og Pension Livsforsikring A/S,64145711,Standard SSD Managed Disks - Standard SSD Managed ,970.06,14.14
Norli Liv og Pension Livsforsikring A/S,64145711,Azure Repos and Boards (Basic) - Azure Repos and ,9.03,395.11
Norli Liv og Pension Livsforsikring A/S,64145711,IP Addresses - IP Addresses - Standard IPv4 - new ,4704.00,171.48
Norli Liv og Pension Livsforsikring A/S,64145711,Premium SSD Managed Disks - Premium SSD Managed ,1.73,273.77
Norli Liv og Pension Livsforsikring A/S,64145711,Storage - Bandwidth - Storage - Bandwidth - ,0.02,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Standard Page Blob v2 - Standard Page Blob v2 - ,12.79,0.05
Norli Liv og Pension Livsforsikring A/S,64145711,Load Balancer - Load Balancer - new ,12.15,0.44
Norli Liv og Pension Livsforsikring A/S,64145711,Tables - Tables - GRS - new ,2.10,0.01
Norli Liv og Pension Livsforsikring A/S,64145711,Azure Bastion - Azure Bastion - Basic - new ,1.62,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Premium Functions - Premium Functions - EU West - ,11781.94,1039.38
Norli Liv og Pension Livsforsikring A/S,64145711,Standard Page Blob v2 - Standard Page Blob v2 - ,363.49,1.43
Norli Liv og Pension Livsforsikring A/S,64145711,Rtn Preference: MGN - Rtn Preference: MGN - new ,247.74,157.14
Norli Liv og Pension Livsforsikring A/S,64145711,Tables - Tables - RA-GRS - new ,0.01,0.01
Norli Liv og Pension Livsforsikring A/S,64145711,Bandwidth Inter-Region - Bandwidth Inter-Region - ,5.78,0.84
Norli Liv og Pension Livsforsikring A/S,64145711,Blob Storage - Blob Storage - Hot GRS - EU North - ,61.35,44.72
Norli Liv og Pension Livsforsikring A/S,64145711,Logic Apps - Logic Apps - Consumption - new ,4709.00,0.86
Norli Liv og Pension Livsforsikring A/S,64145711,Premium SSD Managed Disks - Premium SSD Managed ,4.00,4335.66
Norli Liv og Pension Livsforsikring A/S,64145711,Virtual Machines Dv3 Series Windows - Virtual ,671.75,2076.56
