Customer,CustomerId,CustomerNo,Description,Total_Amount_Excl_VAT,Unit_Price,PCToBCExchangeRate,Quantity,Rackpeople Markup,Rackpeople Markup Unit Price,Rackpeople Markup Total Price,Rackpeople Markup Diff
Evonate ApS,6e84e6ca-3871-45ab-bb3a-944b63563c19,32651712,Office 365 Business Premium - Annually - Microsoft ,838.8,838.8,n/a,1.00,25.00,1048.50,1048.50,1048.50
Petitlilo ApS,6ee15348-56c6-4ae4-97f5-b4b5f3ada5fa,31190290,Office 365 Business Premium - Annually - Microsoft ,1677.6,838.8,n/a,2.00,0.00,838.80,1677.60,1677.60
Petitlilo ApS,6ee15348-56c6-4ae4-97f5-b4b5f3ada5fa,31190290,Exchange Online (plan 1) - Monthly - Exchange ,20.1,20.1,n/a,1.00,0.00,20.10,20.10,20.10
Styrbordhalse,9e4c14c7-fdf9-4ac7-8e4c-1ee087c169a3,19209237,Exchange Online (plan 1) - Annually - Exchange ,2150.4,268.8,n/a,8.00,0.00,268.80,2150.40,2150.40
CANEA ApS,39a6bac8-2eb8-4d1a-ac31-a295a7c21a97,32353924,Exchange Online (plan 1) - Monthly - Exchange ,341.7,20.1,n/a,17.00,25.00,25.13,427.13,427.13
CANEA ApS,39a6bac8-2eb8-4d1a-ac31-a295a7c21a97,32353924,Office 365 Business Premium - Monthly - Microsoft ,62.9,62.9,n/a,1.00,25.00,78.63,78.63,78.63
Kiltin,4ff5fd63-d494-42c9-91dd-f2905f6dcd98,15000848,Office 365 Business - Monthly - Microsoft 365 Apps ,420.8,52.6,n/a,8.00,25.00,65.75,526.00,526.00
NORDIC Shipping & Logistics,da072080-e4aa-4c80-845b-b4bd760ee5f6,31605725,Exchange Online (plan 1) - Monthly - Exchange ,60.3,20.1,n/a,3.00,25.00,25.13,75.38,75.38
NORDIC Shipping & Logistics,da072080-e4aa-4c80-845b-b4bd760ee5f6,31605725,Office 365 Business Premium - Monthly - Microsoft ,377.4,62.9,n/a,6.00,25.00,78.63,471.75,471.75
NORDIC Shipping & Logistics,da072080-e4aa-4c80-845b-b4bd760ee5f6,31605725,OneDrive for Business (Plan 1) - Monthly - ,25.2,25.2,n/a,1.00,25.00,31.50,31.50,31.50
Safe Online ApS,a990ff53-e52e-4c97-b96e-966512b99dfa,38589962,Office 365 Enterprise E3 - Monthly - Office 365 E3 ,404.1,134.7,n/a,3.00,25.00,168.38,505.13,505.13
Safe Online ApS,a990ff53-e52e-4c97-b96e-966512b99dfa,38589962,Office 365 Enterprise E3 - Monthly - Office 365 E3 ,-404.1,-134.7,n/a,3.00,25.00,-168.38,-505.13,-505.13
Safe Online ApS,a990ff53-e52e-4c97-b96e-966512b99dfa,38589962,Exchange Online (plan 1) - Monthly - Exchange ,-4.02,-4.02,n/a,1.00,25.00,-5.03,-5.03,-5.03
Safe Online ApS,a990ff53-e52e-4c97-b96e-966512b99dfa,38589962,Visio Plan 1 - Monthly - Visio Plan 1 - Prorate ,-5.04,-5.04,n/a,1.00,25.00,-6.30,-6.30,-6.30
Safe Online ApS,a990ff53-e52e-4c97-b96e-966512b99dfa,38589962,Office 365 Enterprise E1 - Monthly - Office 365 E1 ,955.7,50.3,n/a,19.00,25.00,62.88,1194.63,1194.63
Safe Online ApS,a990ff53-e52e-4c97-b96e-966512b99dfa,38589962,Office 365 Enterprise E1 - Monthly - Office 365 E1 ,-955.7,-50.3,n/a,19.00,25.00,-62.88,-1194.63,-1194.63
TITGEMEYER SKANDINAVIEN A/S,e2378a5a-9ccd-4639-8094-29d8e89a3d97,87248216,Office 365 Business Premium - Annually - Microsoft ,-733.38,-733.38,n/a,1.00,25.00,-916.73,-916.73,-916.73
INTERN A/S,e27c3fbf-0c10-40dc-a2fa-2bc482a803e2,20284072,Exchange Online (plan 1) - Monthly - Exchange ,301.5,20.1,n/a,15.00,25.00,25.13,376.88,376.88
Jørn Andersen Service,dafc63d5-a0f2-4e9d-b31e-fae3a2899dd4,76319553,Exchange Online (plan 1) - Annually - Exchange ,268.8,268.8,n/a,1.00,25.00,336.00,336.00,336.00
Buck-Arentsen Holding ApS,38d98bff-e355-4f4b-bf6d-e8aaad720835,25189981,Office 365 Business Premium - Monthly - Microsoft ,125.8,62.9,n/a,2.00,25.00,78.63,157.25,157.25
Buck-Arentsen Holding ApS,38d98bff-e355-4f4b-bf6d-e8aaad720835,25189981,Exchange Online (plan 2) - Monthly - Exchange ,40.3,40.3,n/a,1.00,25.00,50.38,50.38,50.38
Nordic Bioscience,80ed74fa-8f44-4a36-9520-c03e719ed98a,30799968,Microsoft Cloud App Security - Monthly - Microsoft ,17.6,17.6,n/a,1.00,11.00,19.54,19.54,19.54
Amgros,7ba0ecb0-4dca-4b80-82de-7e32b6b61695,14479880,Microsoft Defender Advanced Threat Protection - ,5820,29.1,n/a,200.00,12.50,32.74,6547.50,6547.50
