Customer,Description,Total_Amount_Excl_VAT,Unit_Price,PCToBCExchangeRate,Quantity,Rackpeople Markup,Rackpeople Markup Unit Price,Rackpeople Markup Total Price,Rackpeople Markup Diff
CTGlobal,SignalR - SignalR - new 9/1/2021-9/30/2021  September   ,0,0,6.3097,60.00,6.00,0.00,0.00,0.00
CTGlobal,Standard HDD Managed Disks - Standard HDD Managed Disks - S10 LRS - EU North - new  9/1/2021-9/30/2021  September   ,31.54,5.888,6.3097,1.00,6.00,33.47,33.48,1.94
CTGlobal,General Block Blob - General Block Blob - LRS - new  9/1/2021-9/30/2021  September   ,0,0.00036,6.3097,0.00,6.00,0.00,0.00,0.00
CTGlobal,General Block Blob - General Block Blob - LRS - new  9/1/2021-9/30/2021  September   ,0,0.00036,6.3097,0.00,6.00,0.00,0.00,0.00
RackPeople ApS,General Block Blob - General Block Blob - LRS - new  9/1/2021-9/30/2021  September   ,0,0.024,6.3097,0.10,0.00,0.13,0.01,0.01
RackPeople ApS,General Block Blob - General Block Blob - LRS - new  9/1/2021-9/30/2021  September   ,0,0.00036,6.3097,0.14,0.00,0.00,0.00,0.00
RackPeople ApS,Tables - Tables - LRS - new 9/1/2021-9/30/2021  September   ,0,0.00036,6.3097,16.50,0.00,0.00,0.03,0.03
RackPeople ApS,SQL Database Single Basic - SQL Database Single Basic - B - new  9/1/2021-9/30/2021  September   ,51.8,0.161,6.3097,60.00,0.00,0.86,51.81,0.01
RackPeople ApS,Azure App Service Free Plan - Azure App Service Free Plan - F1 - new  9/1/2021-9/30/2021  September   ,0,0,6.3097,3.67,0.00,0.00,0.00,0.00
RackPeople ApS,Tables - Tables - LRS - new 9/1/2021-9/30/2021  September   ,1,0.045,6.3097,4.38,0.00,0.24,1.06,0.06
RackPeople ApS,Azure App Service Standard Plan - Azure App Service Standard Plan - S1 - new  9/1/2021-9/30/2021  September   ,305.13,0.1,6.3097,569.00,0.00,0.54,305.17,0.04
RackPeople ApS,Tables - Tables - LRS - new 9/1/2021-9/30/2021  September   ,0,0.00036,6.3097,0.41,0.00,0.00,0.00,0.00
RackPeople ApS,Log Analytics - Log Analytics - Pay-as-you-go - EU North - new  9/1/2021-9/30/2021  September   ,0,2.76,6.3097,5.00,0.00,0.00,0.00,0.00
RackPeople ApS,Bandwidth - Bandwidth - new 9/1/2021-9/30/2021  September   ,0,0.087,6.3097,0.03,0.00,0.00,0.00,0.00
RackPeople ApS,Tables - Tables - LRS - new 9/1/2021-9/30/2021  September   ,0,0.00036,6.3097,5.03,0.00,0.00,0.01,0.01
RackPeople ApS,SQL Database Single Standard - SQL Database Single Standard - S0 - new  9/1/2021-9/30/2021  September   ,77.79,0.4839,6.3097,30.00,0.00,2.60,77.86,0.07
RackPeople ApS,Log Analytics - Log Analytics - Pay-as-you-go - EU North - new  9/1/2021-9/30/2021  September   ,36.47,2.76,6.3097,2.47,0.00,14.80,36.49,0.02
RackPeople ApS,Functions - Functions - new 9/1/2021-9/30/2021  September   ,0,0.000002,6.3097,41264.00,0.00,0.00,0.00,0.00
RackPeople ApS,General Block Blob - General Block Blob - LRS - new  9/1/2021-9/30/2021  September   ,0.12,0.00036,6.3097,89.64,0.00,0.00,0.17,0.05
RackPeople ApS,Files - Files - LRS - new 9/1/2021-9/30/2021  September   ,0.25,0.0015,6.3097,34.31,0.00,0.01,0.28,0.03
RackPeople ApS,Files - Files - LRS - new 9/1/2021-9/30/2021  September   ,0.12,0.0015,6.3097,22.60,0.00,0.01,0.18,0.06
RackPeople ApS,Files - Files - LRS - new 9/1/2021-9/30/2021  September   ,0,0.06,6.3097,0.04,0.00,0.32,0.01,0.01
RackPeople ApS,Functions - Functions - new 9/1/2021-9/30/2021  September   ,0,0.000016,6.3097,293211.60,0.00,0.00,0.00,0.00
RackPeople ApS,General Block Blob - General Block Blob - LRS - new  9/1/2021-9/30/2021  September   ,0,0.00036,6.3097,1.50,0.00,0.00,0.00,0.00
RackPeople ApS,Files - Files - LRS - new 9/1/2021-9/30/2021  September   ,1.76,0.015,6.3097,22.00,0.00,0.08,1.77,0.01
SBC-Teams GoWingu,Azure App Service Free Plan - Azure App Service Free Plan - F1 - new  9/1/2021-9/30/2021  September   ,0,0,6.3097,1.94,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,Premium SSD Managed Disks - Premium SSD Managed Disks - P4 - EU West - new  9/1/2021-9/30/2021  September   ,93.38,5.8072,6.3097,3.00,0.00,31.15,93.44,0.06
SBC-Teams GoWingu,General Block Blob - General Block Blob - LRS - new  9/1/2021-9/30/2021  September   ,0.69,0.00036,6.3097,387.26,0.00,0.00,0.75,0.06
SBC-Teams GoWingu,Standard HDD Managed Disks - Standard HDD Managed Disks - S6 LRS - EU West - new  9/1/2021-9/30/2021  September   ,48.39,3.008,6.3097,3.00,0.00,16.13,48.40,0.01
SBC-Teams GoWingu,Standard SSD Managed Disks - Standard SSD Managed Disks - E4 LRS - new  9/1/2021-9/30/2021  September   ,9.52,0.002,6.3097,890.96,0.00,0.01,9.56,0.04
SBC-Teams GoWingu,Azure Active Directory Domain Services - Azure Active Directory Domain Services - Standard - new  9/1/2021-9/30/2021  September   ,579.04,0.15,6.3097,719.80,0.00,0.80,579.07,0.03
SBC-Teams GoWingu,Backup - Backup - Standard - new 9/1/2021-9/30/2021  September   ,0.94,0.0448,6.3097,3.96,0.00,0.24,0.95,0.01
SBC-Teams GoWingu,Bandwidth - Bandwidth - new 9/1/2021-9/30/2021  September   ,0,0,6.3097,0.20,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,Virtual Machines BS Series - Virtual Machines BS Series - B1ms - EU West - new  9/1/2021-9/30/2021  September   ,92.56,0.024,6.3097,719.53,0.00,0.13,92.62,0.06
SBC-Teams GoWingu,Tables - Tables - LRS - new 9/1/2021-9/30/2021  September   ,0,0.00036,6.3097,3.13,0.00,0.00,0.01,0.01
SBC-Teams GoWingu,Standard Page Blob - Standard Page Blob - LRS - new  9/1/2021-9/30/2021  September   ,0.06,0.00036,6.3097,50.01,0.00,0.00,0.10,0.04
SBC-Teams GoWingu,Load Balancer - Load Balancer - new 9/1/2021-9/30/2021  September   ,193.07,0.025,6.3097,1440.00,0.00,0.13,193.08,0.01
SBC-Teams GoWingu,Load Balancer - Load Balancer - new 9/1/2021-9/30/2021  September   ,424.76,0.01,6.3097,7920.00,0.00,0.05,424.77,0.01
SBC-Teams GoWingu,General Block Blob - General Block Blob - LRS - new  9/1/2021-9/30/2021  September   ,0,0.00036,6.3097,0.59,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,Standard HDD Managed Disks - Standard HDD Managed Disks - Snapshots ZRS - EU West - new  9/1/2021-9/30/2021  September   ,1.89,0.05,6.3097,7.14,0.00,0.27,1.91,0.02
SBC-Teams GoWingu,Bandwidth Inter-Region - Bandwidth Inter-Region - Inter Continent - Intercontinental - new  9/1/2021-9/30/2021  September   ,0,0.05,6.3097,5.00,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,Backup - Backup - Azure VM - new 9/1/2021-9/30/2021  September   ,25.93,10,6.3097,0.48,0.00,53.63,25.95,0.02
SBC-Teams GoWingu,IP Addresses - IP Addresses - Basic - new 9/1/2021-9/30/2021  September   ,41.32,0.0036,6.3097,2143.00,0.00,0.02,41.38,0.06
SBC-Teams GoWingu,Files - Files - LRS - new 9/1/2021-9/30/2021  September   ,0,0.0015,6.3097,0.02,0.00,0.01,0.00,0.00
SBC-Teams GoWingu,Bandwidth Inter-Region - Bandwidth Inter-Region - Inter Continent - Intercontinental - new  9/1/2021-9/30/2021  September   ,0.12,0.05,6.3097,0.62,0.00,0.27,0.17,0.05
SBC-Teams GoWingu,IP Addresses - IP Addresses - Standard - new 9/1/2021-9/30/2021  September   ,270.24,0.005,6.3097,10078.00,0.00,0.03,270.25,0.01
SBC-Teams GoWingu,Tables - Tables - LRS - new 9/1/2021-9/30/2021  September   ,0,0.045,6.3097,0.03,0.00,0.24,0.01,0.01
SBC-Teams GoWingu,Files - Files - LRS - new 9/1/2021-9/30/2021  September   ,0,0.015,6.3097,0.05,0.00,0.08,0.00,0.00
SBC-Teams GoWingu,Load Balancer - Load Balancer - new 9/1/2021-9/30/2021  September   ,1.45,0.005,6.3097,55.19,0.00,0.03,1.48,0.03
SBC-Teams GoWingu,VPN Gateway - VPN Gateway - Basic - new 9/1/2021-9/30/2021  September   ,139,0.036,6.3097,720.00,0.00,0.19,139.02,0.02
SBC-Teams GoWingu,Standard HDD Managed Disks - Standard HDD Managed Disks - S4 LRS - new  9/1/2021-9/30/2021  September   ,1.7,0.0005,6.3097,649.65,0.00,0.00,1.74,0.04
SBC-Teams GoWingu,Virtual Machines Dv2 Series - Virtual Machines Dv2 Series - D1 v2 - EU West - new  9/1/2021-9/30/2021  September   ,262.16,0.0679,6.3097,719.93,0.00,0.36,262.17,0.01
SBC-Teams GoWingu,Virtual Machines Dv2 Series - Virtual Machines Dv2 Series - D3 v2 - EU West - new  9/1/2021-9/30/2021  September   ,4200.93,0.272,6.3097,2879.72,0.00,1.46,4200.94,0.01
SBC-Teams GoWingu,Standard SSD Managed Disks - Standard SSD Managed Disks - E4 LRS - EU West - new  9/1/2021-9/30/2021  September   ,12.87,2.4,6.3097,1.00,0.00,12.87,12.87,0.00
SBC-Teams GoWingu,Virtual Network Peering - Virtual Network Peering - new  9/1/2021-9/30/2021  September   ,6.18,0.01,6.3097,115.98,0.00,0.05,6.22,0.04
SBC-Teams GoWingu,Standard HDD Managed Disks - Standard HDD Managed Disks - S4 LRS - EU West - new  9/1/2021-9/30/2021  September   ,49.4,1.536,6.3097,6.00,0.00,8.24,49.43,0.03
SBC-Teams GoWingu,Standard HDD Managed Disks - Standard HDD Managed Disks - Snapshots LRS - EU West - new  9/1/2021-9/30/2021  September   ,0.06,0.05,6.3097,0.33,0.00,0.27,0.09,0.03
SBC-Teams GoWingu,Bandwidth - Bandwidth - new 9/1/2021-9/30/2021  September   ,37.92,0.087,6.3097,81.38,0.00,0.47,37.97,0.05
SBC-Teams GoWingu,Bandwidth Inter-Region - Bandwidth Inter-Region - Intra Continent - Europe - new  9/1/2021-9/30/2021  September   ,3.53,0.02,6.3097,33.10,0.00,0.11,3.55,0.02
SBC-Teams GoWingu,Premium SSD Managed Disks - Premium SSD Managed Disks - P20 - EU West - new  9/1/2021-9/30/2021  September   ,431.96,80.54,6.3097,1.00,0.00,431.96,431.99,0.03
SBC-Teams GoWingu,Standard Page Blob - Standard Page Blob - LRS - new  9/1/2021-9/30/2021  September   ,0,0.045,6.3097,0.03,0.00,0.24,0.01,0.01
SBC-Teams GoWingu,Bandwidth - Bandwidth - new 9/1/2021-9/30/2021  September   ,0,0.087,6.3097,5.00,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,Virtual Network Peering - Virtual Network Peering - new  9/1/2021-9/30/2021  September   ,6.75,0.01,6.3097,126.22,0.00,0.05,6.77,0.02
SBC-Teams GoWingu,Standard Page Blob - Standard Page Blob - LRS - new  9/1/2021-9/30/2021  September   ,0,0.00036,6.3097,24.26,0.00,0.00,0.05,0.05
