Customer,Description,Total_Amount_Excl_VAT,Unit_Price,PCToBCExchangeRate,Quantity,Rackpeople Markup,Rackpeople Markup Unit Price,Rackpeople Markup Total Price,Rackpeople Markup Diff
Grønbech & Sønner,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 F1 - cycleCharge  3/28/2022-4/27/2022  March   ,13.49,11.36,1,1.00,25.00,14.20,14.20,3.41
Grønbech & Sønner,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - addQuantity  3/21/2022-3/27/2022  March   ,-872.35,40.24,1,73.00,25.0,-50.30,-3671.90,-2974.02
Grønbech & Sønner,Microsoft 365 New Commerce Promotional Offer Annual - Office 365 E3 - cycleCharge  3/28/2022-4/27/2022  March   ,139.18,117.2,1,1.00,25.00,146.50,146.50,35.16
Grønbech & Sønner,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - cycleCharge  3/28/2022-4/27/2022  March   ,3966.57,40.24,1,83.00,25.0,50.30,4174.90,1001.81
Grønbech & Sønner,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - addQuantity  3/29/2022-4/27/2022  March   ,3931.25,40.24,1,85.00,25.0,50.30,4275.50,1130.50
Grønbech & Sønner,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - addQuantity  3/29/2022-4/27/2022  March   ,22222.08,110.8,1,192.00,25.0,138.50,26592.00,8814.72
Grønbech & Sønner,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - addQuantity  3/29/2022-4/27/2022  March   ,-3838.75,40.24,1,83.00,25.0,-50.30,-4174.90,-1103.90
Grønbech & Sønner,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online Kiosk - cycleCharge  3/28/2022-4/27/2022  March   ,11.98,10.08,1,1.00,25.00,12.60,12.60,3.02
Grønbech & Sønner,Microsoft Teams Rooms Standard - Microsoft Teams Rooms Standard - cycleCharge  3/28/2022-4/27/2022  March   ,118,94.4,1,1.00,25.00,118.00,118.00,23.60
Grønbech & Sønner,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - cycleCharge  3/28/2022-4/27/2022  March   ,537.75,50.32,1,9.00,25.00,62.90,566.10,135.90
Grønbech & Sønner,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - addQuantity  3/10/2022-3/27/2022  March   ,2243.29,40.24,1,73.00,25.0,50.30,3671.90,1877.56
Grønbech & Sønner,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 2) - cycleCharge  3/28/2022-4/27/2022  March   ,47.79,40.24,1,1.00,25.00,50.30,50.30,12.07
Grønbech & Sønner,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - addQuantity  3/23/2022-3/27/2022  March   ,4058.4,110.8,1,190.00,25.0,138.50,26315.00,23067.90
Grønbech & Sønner,Microsoft 365 New Commerce Promotional Offer Annual - Visio Plan 2 - cycleCharge  3/28/2022-4/27/2022  March   ,448.4,75.52,1,5.00,25.00,94.40,472.00,113.30
Grønbech & Sønner,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - addQuantity  3/21/2022-3/27/2022  March   ,991.85,40.24,1,83.00,25.0,50.30,4174.90,3381.42
Grønbech & Sønner,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - addQuantity  3/10/2022-3/27/2022  March   ,-2212.56,40.24,1,72.00,25.0,-50.30,-3621.60,-1851.84
Grønbech & Sønner,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - addQuantity  3/23/2022-3/27/2022  March   ,-3652.56,100.72,1,171.00,25.0,-125.90,-21528.90,-18606.51
Gammelbys,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Basic - cycleCharge  3/28/2022-4/27/2022  March   ,29.93,25.2,1,1.00,25.00,31.50,31.50,7.56
Gammelbys,Microsoft 365 Business Premium - Microsoft 365 Business Premium - renew  3/28/2022-4/27/2022  March   ,332.4,132.96,1,2.00,25.00,166.20,332.40,66.48
Gammelbys,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  3/28/2022-4/27/2022  March   ,167.58,20.16,1,7.00,25.00,25.20,176.40,42.35
Gammelbys,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - cycleCharge  3/28/2022-4/27/2022  March   ,621.27,40.24,1,13.00,25.00,50.30,653.90,156.91
Gammelbys,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  3/28/2022-4/27/2022  March   ,1435.2,100.72,1,12.00,25.00,125.90,1510.80,362.64
Gammelbys,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Apps for business - cycleCharge  3/28/2022-4/27/2022  March   ,62.51,52.64,1,1.00,25.00,65.80,65.80,15.79
Gammelbys,Microsoft 365 New Commerce Promotional Offer Annual - Office 365 F3 - cycleCharge  3/28/2022-4/27/2022  March   ,23.94,20.16,1,1.00,25.00,25.20,25.20,6.05
Nord Tech Industrisystemer,Microsoft 365 Business Basic - Microsoft 365 Business Basic - renew  3/17/2022-4/16/2022  March   ,113.4,30.24,1,3.00,25.00,37.80,113.40,22.68
Nord Tech Industrisystemer,Microsoft 365 Business Premium - Microsoft 365 Business Premium - renew  3/17/2022-4/16/2022  March   ,4321.2,132.96,1,26.00,25.00,166.20,4321.20,864.24
Nord Tech Industrisystemer,Visio Plan 2 - Visio Plan 2 - renew 3/17/2022-4/16/2022  March   ,94.4,75.52,1,1.00,25.00,94.40,94.40,18.88
Nord Tech Industrisystemer,Microsoft 365 Business Premium - Microsoft 365 Business Premium - convert  3/17/2022-4/16/2022  March   ,3601,110.8,1,26.00,25.00,138.50,3601.00,720.20
Nord Tech Industrisystemer,Microsoft 365 Business Premium - Microsoft 365 Business Premium - addQuantity  3/11/2022-3/16/2022  March   ,841.88,132.96,1,26.00,25.00,166.20,4321.20,3647.80
Nord Tech Industrisystemer,Microsoft 365 Business Premium - Microsoft 365 Business Premium - addQuantity  3/11/2022-3/16/2022  March   ,679.98,132.96,1,21.00,25.00,166.20,3490.20,2946.30
Nord Tech Industrisystemer,Microsoft 365 Business Premium - Microsoft 365 Business Premium - convert  3/17/2022-4/16/2022  March   ,-4321.2,132.96,1,26.00,25.00,-166.20,-4321.20,-864.24
Nord Tech Industrisystemer,Microsoft 365 Business Premium - Microsoft 365 Business Premium - addQuantity  3/11/2022-3/16/2022  March   ,-679.98,132.96,1,21.00,25.00,-166.20,-3490.20,-2946.30
Nord Tech Industrisystemer,Microsoft Teams Phone Standard - Microsoft Teams Phone Standard - renew  3/12/2022-4/11/2022  March   ,1106.6,40.24,1,22.00,25.00,50.30,1106.60,221.32
Nord Tech Industrisystemer,Microsoft 365 Business Premium - Microsoft 365 Business Premium - addQuantity  3/11/2022-3/16/2022  March   ,-647.6,120.86,1,20.00,25.0,-151.08,-3021.50,-2503.50
Delfi Technologies A/S,Microsoft 365 New Commerce Promotional Offer Annual - Project Plan 5 - new  3/25/2022-3/24/2023  March   ,19727.7,3322.56,1,5.00,25.00,4153.20,20766.00,4983.85
Delfi Technologies A/S,Microsoft 365 Business Premium - Microsoft 365 Business Premium - renew  3/23/2022-4/22/2022  March   ,664.8,132.96,1,4.00,25.00,166.20,664.80,132.96
Delfi Technologies A/S,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  3/24/2022-4/23/2022  March   ,9328.8,110.8,1,78.00,25.00,138.50,10803.00,3339.96
Delfi Technologies A/S,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - addQuantity  3/14/2022-3/23/2022  March   ,3331.38,110.8,1,78.00,25.00,138.50,10803.00,8137.74
Delfi Technologies A/S,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 E3 - cycleCharge  3/23/2022-4/22/2022  March   ,1335.54,187.44,1,6.00,25.00,234.30,1405.80,337.38
Delfi Technologies A/S,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - cycleCharge  3/23/2022-4/22/2022  March   ,298.75,50.32,1,5.00,25.00,62.90,314.50,75.50
Delfi Technologies A/S,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - addQuantity  3/14/2022-3/23/2022  March   ,-3288.67,110.8,1,77.00,25.00,-138.50,-10664.50,-8033.41
Delfi Technologies A/S,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  3/23/2022-4/22/2022  March   ,23.94,20.16,1,1.00,25.00,25.20,25.20,6.05
Delfi Technologies A/S,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - addQuantity  3/14/2022-3/23/2022  March   ,3288.67,110.8,1,77.00,25.00,138.50,10664.50,8033.41
Delfi Technologies A/S,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 F3 - cycleCharge  3/24/2022-4/23/2022  March   ,2198.34,40.24,1,46.00,25.00,50.30,2313.80,555.22
Delfi Technologies A/S,Microsoft 365 New Commerce Promotional Offer Monthly - Microsoft 365 F3 - renew  3/23/2022-4/22/2022  March   ,100.6,48.29,1,2.00,25.00,60.36,120.73,40.25
Delfi Technologies A/S,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - addQuantity  3/14/2022-3/23/2022  March   ,-3246.72,100.72,1,76.00,25.00,-125.90,-9568.40,-6970.72
Nordic Bioscience,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - addQuantity  3/30/2022-4/27/2022  March   ,1341,40.24,1,30.00,25.00,50.30,1509.00,436.20
Nordic Bioscience,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  3/28/2022-4/27/2022  March   ,8372,110.8,1,70.00,12.5,124.65,8725.50,2027.90
Nordic Bioscience,Microsoft 365 New Commerce Promotional Offer Annual - Visio Plan 2 - addQuantity  3/2/2022-3/27/2022  March   ,916.08,75.52,1,11.00,25.00,94.40,1038.40,305.58
Nordic Bioscience,Microsoft Teams Rooms Standard - Microsoft Teams Rooms Standard - cycleCharge  3/28/2022-4/27/2022  March   ,708,94.4,1,6.00,25.00,118.00,708.00,141.60
Nordic Bioscience,Microsoft 365 New Commerce Promotional Offer Annual - Office 365 Advanced Threat Protection (Plan 1) - removeQuantity  3/3/2022-3/27/2022  March   ,1432.46,10.08,1,134.00,12.5,11.34,1519.56,373.86
Nordic Bioscience,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Standard - addQuantity  3/8/2022-3/27/2022  March   ,7315.8,62.96,1,137.00,12.5,70.83,9703.71,3851.07
Nordic Bioscience,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - addQuantity  3/3/2022-3/27/2022  March   ,1194.48,40.24,1,28.00,12.5,45.27,1267.56,311.92
Nordic Bioscience,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - addQuantity  3/30/2022-4/27/2022  March   ,-1296.59,40.24,1,29.00,12.5,-45.27,-1312.83,-275.50
Nordic Bioscience,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - addQuantity  3/3/2022-3/27/2022  March   ,-1194.48,40.24,1,28.00,12.5,-45.27,-1267.56,-311.92
Nordic Bioscience,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - addQuantity  3/30/2022-4/27/2022  March   ,167.7,50.32,1,3.00,25.00,62.90,188.70,54.54
Nordic Bioscience,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Standard - addQuantity  3/29/2022-4/27/2022  March   ,-9913.32,62.96,1,137.00,12.5,-70.83,-9703.71,-1772.78
Nordic Bioscience,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 E5 - cycleCharge  3/28/2022-4/27/2022  March   ,681.52,286.96,1,2.00,25.00,358.70,717.40,172.18
Nordic Bioscience,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - removeQuantity  3/3/2022-3/27/2022  March   ,7475.3,110.8,1,70.00,12.5,124.65,8725.50,2745.40
Nordic Bioscience,Power; Flow; AAD; AI; Intune; MCAS; Defender IN New Commerce Promotional Offer Annual - Enterprise Mobility + Security E5 - cycleCharge  3/28/2022-4/27/2022  March   ,196.66,82.8,1,2.00,25.00,103.50,207.00,49.68
Nordic Bioscience,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Standard - cycleCharge  3/28/2022-4/27/2022  March   ,10242.12,62.96,1,137.00,12.5,70.83,9703.71,1509.74
Nordic Bioscience,Microsoft 365 New Commerce Promotional Offer Annual - Common Area Phone - cycleCharge  3/28/2022-4/27/2022  March   ,621.27,40.24,1,13.00,25.00,50.30,653.90,156.91
