Customer,Description,Total_Amount_Excl_VAT,Unit_Price,PCToBCExchangeRate,Quantity,Rackpeople Markup,Rackpeople Markup Unit Price,Rackpeople Markup Total Price,Rackpeople Markup Diff
AVS Danmark,Azure App Service gratis plan - Azure App Service gratis plan-F1 - new  10/1/2021-10/31/2021  October   ,0,0,6.3699,1.00,22.00,0.00,0.00,0.00
AVS Danmark,Bandwidth - Bandwidth - new 10/1/2021-10/31/2021  October   ,0,0,6.3699,37.54,22.00,0.00,0.00,0.00
AVS Danmark,SQL Server Developer Edition - SQL Server Developer Edition - new  10/1/2021-10/31/2021  October   ,0,0,6.3699,742.97,22.00,0.00,0.00,0.00
AVS Danmark,Blob Storage - Blob Storage - Varm LRS - Det nordlige Europa - new  10/1/2021-10/31/2021  October   ,671.3,0.022,6.3699,4508.58,22.00,0.15,655.20,118.16
AVS Danmark,Tabeller - Tabeller - LRS - new 10/1/2021-10/31/2021  October   ,0,0.00036,6.3699,0.12,22.00,0.00,0.00,0.00
AVS Danmark,Azure App Service Standard Plan - Azure App Service Standard Plan-S1 - new  10/1/2021-10/31/2021  October   ,503.54,0.1,6.3699,744.00,22.00,0.66,491.46,88.63
AVS Danmark,Premium SSD-administrerede diske - Premium SSD-administrerede diske-Snapshots -Det nordlige Europa - new  10/1/2021-10/31/2021  October   ,1.59,0.132,6.3699,1.86,22.00,0.87,1.62,0.35
AVS Danmark,Azure Hybrid Benefit til SQL Server - Azure Hybrid Benefit til SQL Server - Standard-udgave - new  10/1/2021-10/31/2021  October   ,0,0,6.3699,743.97,22.00,0.00,0.00,0.00
AVS Danmark,Blob Storage - Blob Storage - Varm LRS - Det nordlige Europa - new  10/1/2021-10/31/2021  October   ,1.75,0.004,6.3699,67.58,22.00,0.03,1.79,0.39
AVS Danmark,Tabeller - Tabeller - LRS - new 10/1/2021-10/31/2021  October   ,0,0.00036,6.3699,0.05,22.00,0.00,0.00,0.00
AVS Danmark,Blob Storage - Blob Storage - Varm LRS - Det nordlige Europa - new  10/1/2021-10/31/2021  October   ,0,0.05,6.3699,0.09,22.00,0.33,0.03,0.03
AVS Danmark,Tabeller - Tabeller - LRS - new 10/1/2021-10/31/2021  October   ,0,0.045,6.3699,0.01,22.00,0.30,0.00,0.00
AVS Danmark,Bandwidth - Bandwidth - new 10/1/2021-10/31/2021  October   ,62.26,0.087,6.3699,105.83,22.00,0.57,60.82,11.01
AVS Danmark,Tabeller - Tabeller - LRS - new 10/1/2021-10/31/2021  October   ,0,0.00036,6.3699,1.89,22.00,0.00,0.00,0.00
AVS Danmark,Backup - Backup-Standard  - new 10/1/2021-10/31/2021  October   ,463.56,0.0448,6.3699,1529.05,22.00,0.30,452.49,81.64
AVS Danmark,Filer - Filer - LRS - new 10/1/2021-10/31/2021  October   ,1.99,0.06,6.3699,5.01,22.00,0.40,1.98,0.39
AVS Danmark,Premium SSD-administrerede diske - Premium SSD-administrerede diske-P6 -Det nordlige Europa - new  10/1/2021-10/31/2021  October   ,138.14,10.207,6.3699,2.00,22.00,67.42,134.84,24.33
AVS Danmark,SQL Database Enkelt Standard - SQL Database Enkelt Standard - S2 - new  10/1/2021-10/31/2021  October   ,507.68,2.42,6.3699,31.00,22.00,15.99,495.55,89.41
AVS Danmark,SQL Database Enkelt Standard - SQL Database Enkelt Standard - S0 - new  10/1/2021-10/31/2021  October   ,101.51,0.4839,6.3699,31.00,22.00,3.20,99.09,17.88
AVS Danmark,Tabeller - Tabeller - LRS - new 10/1/2021-10/31/2021  October   ,0,0.00036,6.3699,0.08,22.00,0.00,0.00,0.00
AVS Danmark,Båndbredde mellem områder - Båndbredde mellem områder - Mellem kontinenter - Interkontinental - new  10/1/2021-10/31/2021  October   ,0,0.05,6.3699,0.32,22.00,0.00,0.00,0.00
PureteQ A/S,Bandwidth - Bandwidth - new 10/1/2021-10/31/2021  October   ,0,0.087,6.3699,1.44,6.25,0.00,0.00,0.00
PureteQ A/S,IP Addresses - IP Addresses - Basic - new 10/1/2021-10/31/2021  October   ,9.86,0.0036,6.3699,406.00,6.25,0.02,8.41,0.52
PureteQ A/S,Bandwidth Inter-Region - Bandwidth Inter-Region - Intra Continent - Europe - new  10/1/2021-10/31/2021  October   ,0,0.02,6.3699,0.01,6.25,0.12,0.00,0.00
PureteQ A/S,Tables - Tables - LRS - new 10/1/2021-10/31/2021  October   ,0,0.045,6.3699,0.00,6.25,0.26,0.00,0.00
PureteQ A/S,Standard HDD Managed Disks - Standard HDD Managed Disks - S30 LRS - EU North - new  10/1/2021-10/31/2021  October   ,152,40.96,6.3699,0.55,6.25,235.64,129.21,7.61
PureteQ A/S,Tables - Tables - LRS - new 10/1/2021-10/31/2021  October   ,0,0.00036,6.3699,0.25,6.25,0.00,0.00,0.00
PureteQ A/S,Standard Page Blob - Standard Page Blob - LRS - new  10/1/2021-10/31/2021  October   ,0,0.00036,6.3699,2.57,6.25,0.00,0.01,0.01
PureteQ A/S,Bandwidth Inter-Region - Bandwidth Inter-Region - Inter Continent - Intercontinental - new  10/1/2021-10/31/2021  October   ,0,0.05,6.3699,0.22,6.25,0.00,0.00,0.00
PureteQ A/S,Standard Page Blob - Standard Page Blob - LRS - new  10/1/2021-10/31/2021  October   ,0,0.045,6.3699,0.01,6.25,0.26,0.00,0.00
PureteQ A/S,Standard Page Blob - Standard Page Blob - LRS - new  10/1/2021-10/31/2021  October   ,0,0.00036,6.3699,2.49,6.25,0.00,0.01,0.01
PureteQ A/S,Standard HDD Managed Disks - Standard HDD Managed Disks - S4 LRS - new  10/1/2021-10/31/2021  October   ,1.43,0.0005,6.3699,428.87,6.25,0.00,1.23,0.09
PureteQ A/S,Virtual Machines BS Series - Virtual Machines BS Series - B2s - EU North - new  10/1/2021-10/31/2021  October   ,124.21,0.045,6.3699,408.00,6.25,0.26,105.62,6.25
PureteQ A/S,Standard HDD Managed Disks - Standard HDD Managed Disks - S10 LRS - EU North - new  10/1/2021-10/31/2021  October   ,21.81,5.888,6.3699,0.55,6.25,33.87,18.57,1.12
PureteQ A/S,General Block Blob - General Block Blob - LRS - new  10/1/2021-10/31/2021  October   ,0,0.00036,6.3699,0.04,6.25,0.00,0.00,0.00
PureteQ A/S,General Block Blob - General Block Blob - LRS - new  10/1/2021-10/31/2021  October   ,0.08,0.00036,6.3699,43.94,6.25,0.00,0.09,0.03
SBC-Teams GoWingu,Standard HDD Managed Disks - Standard HDD Managed Disks - Snapshots LRS - EU West - new  10/1/2021-10/31/2021  October   ,0.08,0.05,6.3699,0.34,0.00,0.27,0.09,0.03
SBC-Teams GoWingu,Files - Files - LRS - new 10/1/2021-10/31/2021  October   ,0,0.0015,6.3699,0.09,0.00,0.01,0.00,0.00
SBC-Teams GoWingu,General Block Blob - General Block Blob - LRS - new  10/1/2021-10/31/2021  October   ,0.95,0.00036,6.3699,394.51,0.00,0.00,0.77,0.01
SBC-Teams GoWingu,Virtual Network Peering - Virtual Network Peering - new  10/1/2021-10/31/2021  October   ,9.71,0.01,6.3699,143.65,0.00,0.05,7.78,0.01
SBC-Teams GoWingu,Backup - Backup - Standard - new 10/1/2021-10/31/2021  October   ,1.19,0.0448,6.3699,4.09,0.00,0.24,0.99,0.04
SBC-Teams GoWingu,Bandwidth Inter-Region - Bandwidth Inter-Region - Intra Continent - Europe - new  10/1/2021-10/31/2021  October   ,4.21,0.02,6.3699,31.46,0.00,0.11,3.41,0.04
SBC-Teams GoWingu,Load Balancer - Load Balancer - new 10/1/2021-10/31/2021  October   ,1.99,0.005,6.3699,59.58,0.00,0.03,1.61,0.02
SBC-Teams GoWingu,Bandwidth - Bandwidth - new 10/1/2021-10/31/2021  October   ,0,0,6.3699,0.19,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,Standard HDD Managed Disks - Standard HDD Managed Disks - Snapshots ZRS - EU West - new  10/1/2021-10/31/2021  October   ,2.39,0.05,6.3699,7.14,0.00,0.27,1.93,0.02
SBC-Teams GoWingu,Tables - Tables - LRS - new 10/1/2021-10/31/2021  October   ,0,0.00036,6.3699,3.23,0.00,0.00,0.01,0.01
SBC-Teams GoWingu,Virtual Network Peering - Virtual Network Peering - new  10/1/2021-10/31/2021  October   ,10.59,0.01,6.3699,156.72,0.00,0.05,8.49,0.02
SBC-Teams GoWingu,Bandwidth - Bandwidth - new 10/1/2021-10/31/2021  October   ,0,0.087,6.3699,5.00,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,Standard SSD Managed Disks - Standard SSD Managed Disks - E4 LRS - EU West - new  10/1/2021-10/31/2021  October   ,29.45,2.4,6.3699,1.82,0.00,12.99,23.61,0.05
SBC-Teams GoWingu,Load Balancer - Load Balancer - new 10/1/2021-10/31/2021  October   ,553.86,0.01,6.3699,8184.00,0.00,0.05,443.12,0.03
SBC-Teams GoWingu,Virtual Machines Dv2 Series - Virtual Machines Dv2 Series - D1 v2 - EU West - new  10/1/2021-10/31/2021  October   ,341.81,0.0679,6.3699,744.00,0.00,0.37,273.52,0.07
SBC-Teams GoWingu,Load Balancer - Load Balancer - new 10/1/2021-10/31/2021  October   ,251.76,0.025,6.3699,1488.00,0.00,0.14,201.42,0.01
SBC-Teams GoWingu,Bandwidth - Bandwidth - new 10/1/2021-10/31/2021  October   ,47.29,0.087,6.3699,80.44,0.00,0.47,37.89,0.06
SBC-Teams GoWingu,IP Addresses - IP Addresses - Basic - new 10/1/2021-10/31/2021  October   ,54.3,0.0036,6.3699,2232.00,0.00,0.02,43.51,0.07
SBC-Teams GoWingu,Bandwidth Inter-Region - Bandwidth Inter-Region - Inter Continent - Intercontinental - new  10/1/2021-10/31/2021  October   ,0,0.05,6.3699,5.00,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,Tables - Tables - LRS - new 10/1/2021-10/31/2021  October   ,0,0.045,6.3699,0.03,0.00,0.24,0.01,0.01
SBC-Teams GoWingu,Premium SSD Managed Disks - Premium SSD Managed Disks - P20 - EU West - new  10/1/2021-10/31/2021  October   ,545.01,80.54,6.3699,1.00,0.00,436.08,436.05,0.04
SBC-Teams GoWingu,Files - Files - LRS - new 10/1/2021-10/31/2021  October   ,0,0.0015,6.3699,0.03,0.00,0.01,0.00,0.00
SBC-Teams GoWingu,Azure Active Directory Domain Services - Azure Active Directory Domain Services - Standard - new  10/1/2021-10/31/2021  October   ,714.46,0.15,6.3699,703.80,0.00,0.81,571.60,0.03
SBC-Teams GoWingu,Bandwidth Inter-Region - Bandwidth Inter-Region - Inter Continent - Intercontinental - new  10/1/2021-10/31/2021  October   ,0.31,0.05,6.3699,1.11,0.00,0.27,0.30,0.05
SBC-Teams GoWingu,Standard HDD Managed Disks - Standard HDD Managed Disks - S4 LRS - EU West - new  10/1/2021-10/31/2021  October   ,62.34,1.536,6.3699,6.00,0.00,8.32,49.90,0.03
SBC-Teams GoWingu,Premium SSD Managed Disks - Premium SSD Managed Disks - P4 - EU West - new  10/1/2021-10/31/2021  October   ,117.84,5.8072,6.3699,3.00,0.00,31.44,94.32,0.05
SBC-Teams GoWingu,Standard HDD Managed Disks - Standard HDD Managed Disks - S6 LRS - EU West - new  10/1/2021-10/31/2021  October   ,60.99,3.008,6.3699,3.00,0.00,16.29,48.86,0.07
SBC-Teams GoWingu,IP Addresses - IP Addresses - Standard - new 10/1/2021-10/31/2021  October   ,352.41,0.005,6.3699,10416.00,0.00,0.03,281.98,0.05
SBC-Teams GoWingu,Standard Page Blob - Standard Page Blob - LRS - new  10/1/2021-10/31/2021  October   ,0,0.045,6.3699,0.03,0.00,0.24,0.01,0.01
SBC-Teams GoWingu,Standard HDD Managed Disks - Standard HDD Managed Disks - S4 LRS - new  10/1/2021-10/31/2021  October   ,2.14,0.0005,6.3699,655.43,0.00,0.00,1.77,0.06
SBC-Teams GoWingu,Standard Page Blob - Standard Page Blob - LRS - new  10/1/2021-10/31/2021  October   ,0,0.00036,6.3699,32.15,0.00,0.00,0.06,0.06
SBC-Teams GoWingu,Files - Files - LRS - new 10/1/2021-10/31/2021  October   ,0,0.015,6.3699,0.06,0.00,0.08,0.00,0.00
SBC-Teams GoWingu,Standard SSD Managed Disks - Standard SSD Managed Disks - E4 LRS - new  10/1/2021-10/31/2021  October   ,20.38,0.002,6.3699,1506.43,0.00,0.01,16.31,0.01
SBC-Teams GoWingu,Azure App Service Free Plan - Azure App Service Free Plan - F1 - new  10/1/2021-10/31/2021  October   ,0,0,6.3699,2.00,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,Virtual Machines Dv2 Series - Virtual Machines Dv2 Series - D3 v2 - EU West - new  10/1/2021-10/31/2021  October   ,5478.19,0.272,6.3699,2975.83,0.00,1.47,4382.57,0.02
SBC-Teams GoWingu,General Block Blob - General Block Blob - LRS - new  10/1/2021-10/31/2021  October   ,0,0.00036,6.3699,0.76,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,Backup - Backup - Azure VM - new 10/1/2021-10/31/2021  October   ,33.75,10,6.3699,0.50,0.00,54.14,27.07,0.07
SBC-Teams GoWingu,General Block Blob - General Block Blob - LRS - new  10/1/2021-10/31/2021  October   ,0,0.00036,6.3699,0.01,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,Standard Page Blob - Standard Page Blob - LRS - new  10/1/2021-10/31/2021  October   ,0,0.00036,6.3699,25.16,0.00,0.00,0.05,0.05
SBC-Teams GoWingu,Virtual Machines BS Series - Virtual Machines BS Series - B1ms - EU West - new  10/1/2021-10/31/2021  October   ,120.63,0.024,6.3699,742.98,0.00,0.13,96.55,0.05
SBC-Teams GoWingu,VPN Gateway - VPN Gateway - Basic - new 10/1/2021-10/31/2021  October   ,181.21,0.036,6.3699,744.00,0.00,0.19,145.02,0.05
BLS Capital Management,Standard Page Blob - Standard Page Blob - LRS - new  10/1/2021-10/31/2021  October   ,0,0.00036,6.3699,4.46,65.00,0.00,0.01,0.01
BLS Capital Management,Standard SSD Managed Disks - Standard SSD Managed Disks - E30 LRS - EU West - new  10/1/2021-10/31/2021  October   ,519.7,76.8,6.3699,1.00,65.00,686.11,686.07,270.31
BLS Capital Management,Storage - Bandwidth - Storage - Bandwidth - Geo-Replication v2 - EU West - new  10/1/2021-10/31/2021  October   ,3.41,0.02,6.3699,25.58,65.00,0.18,4.57,1.84
BLS Capital Management,Virtual Machines Av2 Series Windows - Virtual Machines Av2 Series Windows - A4 v2 - EU West - new  10/1/2021-10/31/2021  October   ,1379.55,0.274,6.3699,743.97,65.00,2.45,1821.12,717.48
BLS Capital Management,Standard Page Blob v2 - Standard Page Blob v2 - RA-GRS - EU West - new  10/1/2021-10/31/2021  October   ,0.63,0.075,6.3699,1.38,65.00,0.67,0.93,0.43
BLS Capital Management,Tables - Tables - LRS - new 10/1/2021-10/31/2021  October   ,0,0.045,6.3699,0.01,65.00,0.40,0.00,0.00
BLS Capital Management,Virtual Machines BS Series - Virtual Machines BS Series - B2s - EU West - new  10/1/2021-10/31/2021  October   ,241.65,0.048,6.3699,744.00,65.00,0.43,319.04,125.72
BLS Capital Management,IP Addresses - IP Addresses - Basic - new 10/1/2021-10/31/2021  October   ,20.06,0.004,6.3699,744.00,65.00,0.04,26.59,10.54
BLS Capital Management,General Block Blob - General Block Blob - LRS - new  10/1/2021-10/31/2021  October   ,0.15,0.00036,6.3699,79.96,65.00,0.00,0.26,0.14
BLS Capital Management,Standard Page Blob v2 - Standard Page Blob v2 - LRS - EU West - new  10/1/2021-10/31/2021  October   ,0,0.00054,6.3699,4.46,65.00,0.00,0.02,0.02
BLS Capital Management,Tables - Tables - LRS - new 10/1/2021-10/31/2021  October   ,0,0.00036,6.3699,0.91,65.00,0.00,0.00,0.00
BLS Capital Management,Bandwidth Inter-Region - Bandwidth Inter-Region - Inter Continent - Intercontinental - new  10/1/2021-10/31/2021  October   ,0,0.05,6.3699,0.06,65.00,0.00,0.00,0.00
BLS Capital Management,Backup - Backup - Standard - new 10/1/2021-10/31/2021  October   ,98.96,0.0448,6.3699,326.45,65.00,0.40,130.66,51.49
BLS Capital Management,Azure Active Directory Domain Services - Azure Active Directory Domain Services - Standard - new  10/1/2021-10/31/2021  October   ,714.46,0.15,6.3699,703.80,65.00,1.34,943.15,371.58
BLS Capital Management,Storage - Bandwidth - Storage - Bandwidth - Geo-Replication - EU West - new  10/1/2021-10/31/2021  October   ,0,0,6.3699,0.06,65.00,0.00,0.00,0.00
BLS Capital Management,Bandwidth Inter-Region - Bandwidth Inter-Region - Intra Continent - Europe - new  10/1/2021-10/31/2021  October   ,0,0.02,6.3699,0.02,65.00,0.18,0.00,0.00
BLS Capital Management,Standard Page Blob - Standard Page Blob - LRS - new  10/1/2021-10/31/2021  October   ,0,0.00036,6.3699,4.46,65.00,0.00,0.01,0.01
BLS Capital Management,Standard SSD Managed Disks - Standard SSD Managed Disks - E4 LRS - new  10/1/2021-10/31/2021  October   ,12.98,0.002,6.3699,963.25,65.00,0.02,17.21,6.83
BLS Capital Management,IP Addresses - IP Addresses - Basic - new 10/1/2021-10/31/2021  October   ,36.23,0.0036,6.3699,1488.00,65.00,0.03,47.86,18.88
BLS Capital Management,Bandwidth - Bandwidth - new 10/1/2021-10/31/2021  October   ,0,0.087,6.3699,0.92,65.00,0.00,0.00,0.00
BLS Capital Management,Backup - Backup - Azure VM - new 10/1/2021-10/31/2021  October   ,67.6,10,6.3699,1.00,65.00,89.34,89.34,35.26
BLS Capital Management,Tables - Tables - RA-GRS - new 10/1/2021-10/31/2021  October   ,0,0.075,6.3699,0.01,65.00,0.67,0.01,0.01
BLS Capital Management,Standard HDD Managed Disks - Standard HDD Managed Disks - S4 LRS - EU West - new  10/1/2021-10/31/2021  October   ,10.35,1.536,6.3699,1.00,65.00,13.72,13.72,5.44
BLS Capital Management,SQL Server Standard - SQL Server Standard - 1-4 vCPU VM - new  10/1/2021-10/31/2021  October   ,2014,0.4,6.3699,743.97,65.00,3.57,2658.58,1047.38
BLS Capital Management,Blob Storage - Blob Storage - Hot LRS - EU West - new  10/1/2021-10/31/2021  October   ,2.3,0.0043,6.3699,79.75,65.00,0.04,3.06,1.22
BLS Capital Management,Tables - Tables - GRS - new 10/1/2021-10/31/2021  October   ,0,0.00036,6.3699,0.90,65.00,0.00,0.00,0.00
BLS Capital Management,Standard Page Blob v2 - Standard Page Blob v2 - GRS - EU West - new  10/1/2021-10/31/2021  October   ,0,0.00054,6.3699,4.46,65.00,0.00,0.02,0.02
BLS Capital Management,Standard HDD Managed Disks - Standard HDD Managed Disks - S4 LRS - new  10/1/2021-10/31/2021  October   ,0.39,0.0005,6.3699,134.87,65.00,0.00,0.60,0.29
BLS Capital Management,Files - Files - LRS - new 10/1/2021-10/31/2021  October   ,1.99,0.06,6.3699,5.00,65.00,0.54,2.68,1.09
BLS Capital Management,Standard SSD Managed Disks - Standard SSD Managed Disks - E10 LRS - EU West - new  10/1/2021-10/31/2021  October   ,64.89,9.6,6.3699,1.00,65.00,85.76,85.76,33.85
Kiltin,Blob Storage - Blob Storage - Cool LRS - EU West - new  10/1/2021-10/31/2021  October   ,0.55,0.01,6.3699,9.22,110.00,0.11,1.05,0.61
Kiltin,Tables - Tables - LRS - new 10/1/2021-10/31/2021  October   ,0,0.00036,6.3699,0.07,110.00,0.00,0.00,0.00
Kiltin,Tables - Tables - LRS - new 10/1/2021-10/31/2021  October   ,0,0.00036,6.3699,0.04,110.00,0.00,0.00,0.00
Kiltin,Blob Storage - Blob Storage - Hot LRS - EU West - new  10/1/2021-10/31/2021  October   ,5.56,0.0043,6.3699,194.21,110.00,0.05,9.50,5.05
Kiltin,Tables - Tables - LRS - new 10/1/2021-10/31/2021  October   ,0,0.00036,6.3699,0.01,110.00,0.00,0.00,0.00
Kiltin,Tables - Tables - LRS - new 10/1/2021-10/31/2021  October   ,0,0.00036,6.3699,0.02,110.00,0.00,0.00,0.00
Kiltin,Tables - Tables - LRS - new 10/1/2021-10/31/2021  October   ,0,0.00036,6.3699,0.45,110.00,0.00,0.00,0.00
Kiltin,Bandwidth - Bandwidth - new 10/1/2021-10/31/2021  October   ,3.26,0.087,6.3699,5.55,110.00,0.99,5.49,2.88
Kiltin,Bandwidth - Bandwidth - new 10/1/2021-10/31/2021  October   ,0,0,6.3699,189.63,110.00,0.00,0.00,0.00
Kiltin,Blob Storage - Blob Storage - Cool LRS - EU West - new  10/1/2021-10/31/2021  October   ,16.8,0.01,6.3699,248.35,110.00,0.11,28.24,14.80
Kiltin,Blob Storage - Blob Storage - Hot LRS - EU West - new  10/1/2021-10/31/2021  October   ,0,0.054,6.3699,0.05,110.00,0.61,0.03,0.03
Kiltin,Blob Storage - Blob Storage - Cool LRS - EU West - new  10/1/2021-10/31/2021  October   ,126.84,0.1,6.3699,187.47,110.00,1.14,213.16,111.69
Kiltin,Bandwidth - Bandwidth - new 10/1/2021-10/31/2021  October   ,0,0.087,6.3699,5.00,110.00,0.00,0.00,0.00
Kiltin,Tables - Tables - LRS - new 10/1/2021-10/31/2021  October   ,0,0.045,6.3699,0.00,110.00,0.51,0.00,0.00
Kiltin,Blob Storage - Blob Storage - Cool LRS - EU West - new  10/1/2021-10/31/2021  October   ,0,0.01,6.3699,0.03,110.00,0.11,0.00,0.00
GoWingu ApS,General Block Blob - General Block Blob - LRS - new  10/1/2021-10/31/2021  October   ,0,0.00036,6.3699,2.28,0.00,0.00,0.00,0.00
GoWingu ApS,Bandwidth - Bandwidth - new 10/1/2021-10/31/2021  October   ,32.24,0.087,6.3699,54.90,0.00,0.47,25.86,0.07
GoWingu ApS,Tables - Tables - LRS - new 10/1/2021-10/31/2021  October   ,0,0.045,6.3699,0.00,0.00,0.24,0.00,0.00
GoWingu ApS,Azure Database for MySQL Single Server - Backup Storage - Azure Database for MySQL Single Server - Backup Storage - LRS - EU North - new  10/1/2021-10/31/2021  October   ,27.15,0.11,6.3699,36.49,0.00,0.60,21.73,0.01
GoWingu ApS,Azure Database for MySQL Single Server Basic - Storage - Azure Database for MySQL Single Server Basic - Storage - EU North - new  10/1/2021-10/31/2021  October   ,7.4,0.11,6.3699,10.00,0.00,0.60,5.96,0.04
GoWingu ApS,SQL Database - LTR Backup Storage - SQL Database - LTR Backup Storage - RA-GRS - EU North - new  10/1/2021-10/31/2021  October   ,0.15,0.055,6.3699,0.44,0.00,0.30,0.13,0.01
GoWingu ApS,General Block Blob - General Block Blob - LRS - new  10/1/2021-10/31/2021  October   ,0,0.00036,6.3699,0.01,0.00,0.00,0.00,0.00
GoWingu ApS,Bandwidth - Bandwidth - new 10/1/2021-10/31/2021  October   ,0,0.087,6.3699,5.00,0.00,0.00,0.00,0.00
GoWingu ApS,General Block Blob - General Block Blob - LRS - new  10/1/2021-10/31/2021  October   ,41.71,0.024,6.3699,256.93,0.00,0.13,33.39,0.02
GoWingu ApS,Azure App Service Free Plan - Azure App Service Free Plan - F1 - new  10/1/2021-10/31/2021  October   ,0,0,6.3699,5.00,0.00,0.00,0.00,0.00
GoWingu ApS,Log Analytics - Log Analytics - Pay-as-you-go - EU North - new  10/1/2021-10/31/2021  October   ,0,2.76,6.3699,0.87,0.00,0.00,0.00,0.00
GoWingu ApS,Azure App Service Free Plan - Azure App Service Free Plan - F1 - new  10/1/2021-10/31/2021  October   ,0,0,6.3699,10.00,0.00,0.00,0.00,0.00
GoWingu ApS,Azure App Service Premium v2 Plan - Azure App Service Premium v2 Plan - P1 v2 - EU North - new  10/1/2021-10/31/2021  October   ,1007.08,0.2,6.3699,744.00,0.00,1.08,805.66,0.00
GoWingu ApS,SQL Database Single Standard - SQL Database Single Standard - S0 - new  10/1/2021-10/31/2021  October   ,203.04,0.4839,6.3699,62.00,0.00,2.62,162.44,0.01
GoWingu ApS,Tables - Tables - LRS - new 10/1/2021-10/31/2021  October   ,0,0.00036,6.3699,0.45,0.00,0.00,0.00,0.00
GoWingu ApS,Azure Database for MySQL Single Server Basic - Compute Gen5 - Azure Database for MySQL Single Server Basic - Compute Gen5 - 1 vCore - EU North - new  10/1/2021-10/31/2021  October   ,183.21,0.0364,6.3699,744.00,0.00,0.20,146.63,0.06
GoWingu ApS,General Block Blob - General Block Blob - LRS - new  10/1/2021-10/31/2021  October   ,0,0.00036,6.3699,0.02,0.00,0.00,0.00,0.00
